datetime,aqi,co,no2,o3,so2,pm2_5,pm10,nh3
2026-01-04 01:00:00,3,206.49,0.23,119.72,2.16,33.87,56.63,0.0
2026-01-04 02:00:00,3,198.17,0.22,118.68,1.91,31.33,52.92,0.0
2026-01-04 03:00:00,3,190.68,0.21,117.7,1.71,29.11,49.72,0.0
2026-01-04 04:00:00,3,184.98,0.2,116.97,1.61,27.28,47.17,0.0
2026-01-04 05:00:00,3,181.76,0.21,116.34,1.68,26.01,45.44,0.0
2026-01-04 06:00:00,3,181.25,0.24,115.75,1.95,25.21,44.46,0.0
2026-01-04 07:00:00,3,182.24,0.3,115.28,2.32,24.72,44.05,0.0
2026-01-04 08:00:00,3,184.23,0.4,114.76,2.72,24.42,44.08,0.0
2026-01-04 09:00:00,3,190.61,0.61,114.1,3.37,24.95,45.27,0.01
2026-01-04 10:00:00,3,200.84,0.72,114.68,4.23,26.57,48.15,0.03
2026-01-04 11:00:00,3,211.22,0.69,116.45,5.01,28.86,51.94,0.04
2026-01-04 12:00:00,3,219.65,0.55,119.23,5.59,31.51,55.95,0.03
2026-01-04 13:00:00,3,230.47,0.44,121.98,6.19,35.2,61.48,0.01
2026-01-04 14:00:00,3,242.67,0.41,124.91,6.75,39.47,67.96,0.0
2026-01-04 15:00:00,3,250.23,0.43,127.6,6.97,42.72,72.7,0.0
2026-01-04 16:00:00,3,252.42,0.48,129.02,6.84,44.28,74.75,0.0
2026-01-04 17:00:00,3,251.91,0.56,129.49,6.6,44.75,75.14,0.0
2026-01-04 18:00:00,3,250.61,0.62,129.37,6.33,44.52,74.59,0.0
2026-01-04 19:00:00,3,246.3,0.54,128.75,5.99,43.63,72.87,0.0
2026-01-04 20:00:00,3,239.03,0.47,127.55,5.58,41.99,69.91,0.0
2026-01-04 21:00:00,3,230.68,0.42,126.25,5.15,40.09,66.71,0.0
2026-01-04 22:00:00,3,223.17,0.39,124.93,4.75,38.36,63.93,0.0
2026-01-04 23:00:00,3,215.12,0.37,123.65,4.37,36.45,61.06,0.0
2026-01-05 00:00:00,3,207.27,0.34,122.21,3.99,34.57,58.38,0.0
2026-01-05 01:00:00,3,199.88,0.33,120.78,3.68,32.89,56.27,0.0
2026-01-05 02:00:00,3,194.23,0.32,120.0,3.49,31.59,54.93,0.0
2026-01-05 03:00:00,3,189.74,0.31,118.89,3.43,30.51,54.25,0.0
2026-01-05 04:00:00,3,188.36,0.34,117.89,3.68,29.83,54.5,0.0
2026-01-05 05:00:00,3,193.08,0.44,117.1,4.46,30.16,56.78,0.01
2026-01-05 06:00:00,3,206.32,0.61,116.92,5.89,31.9,62.16,0.03
2026-01-05 07:00:00,3,227.43,0.81,117.33,7.79,35.22,70.81,0.09
2026-01-05 08:00:00,3,252.25,1.05,118.14,9.86,39.56,81.74,0.14
2026-01-05 09:00:00,3,279.49,1.55,118.92,11.96,45.02,95.08,0.23
2026-01-05 10:00:00,4,301.29,1.76,121.43,13.51,50.52,108.41,0.31
2026-01-05 11:00:00,4,314.09,1.61,126.04,14.23,55.5,119.82,0.34
2026-01-05 12:00:00,4,318.23,1.25,131.63,14.3,59.62,127.73,0.3
2026-01-05 13:00:00,4,318.11,0.96,136.72,14.14,62.92,132.84,0.22
2026-01-05 14:00:00,4,317.57,0.84,141.02,14.05,65.68,136.17,0.14
2026-01-05 15:00:00,4,315.84,0.82,145.56,14.11,67.58,137.51,0.06
2026-01-05 16:00:00,4,313.41,0.88,148.68,14.15,68.43,136.92,0.01
2026-01-05 17:00:00,4,310.92,1.0,150.98,14.25,68.41,135.17,0.0
2026-01-05 18:00:00,4,308.13,1.11,152.46,14.44,67.73,132.81,0.0
2026-01-05 19:00:00,4,305.14,1.01,152.96,14.52,66.57,130.3,0.0
2026-01-05 20:00:00,4,300.29,0.94,152.68,14.41,64.84,127.24,0.0
2026-01-05 21:00:00,4,297.15,0.96,152.01,14.51,63.2,125.05,0.01
2026-01-05 22:00:00,4,304.75,1.19,151.45,15.42,63.18,126.86,0.11
2026-01-05 23:00:00,4,324.28,1.57,149.86,16.51,64.86,133.85,0.36
2026-01-06 00:00:00,4,347.28,1.93,145.78,16.91,67.65,144.88,0.7
2026-01-06 01:00:00,4,363.5,2.16,139.46,16.29,70.91,158.86,0.99
2026-01-06 02:00:00,4,368.39,2.28,131.34,15.06,74.12,174.5,1.17
2026-01-06 03:00:00,5,362.25,2.24,123.35,13.55,76.51,188.49,1.25
2026-01-06 04:00:00,5,351.38,2.1,117.13,12.1,78.09,199.14,1.23
2026-01-06 05:00:00,5,337.38,1.92,112.76,10.66,78.47,203.92,1.15
2026-01-06 06:00:00,5,319.35,1.7,110.29,9.21,76.68,199.66,1.01
2026-01-06 07:00:00,4,297.98,1.48,109.8,7.86,72.54,186.2,0.84
2026-01-06 08:00:00,4,279.47,1.4,110.22,6.88,67.62,169.51,0.69
2026-01-06 09:00:00,4,268.48,1.69,111.24,6.43,64.04,156.68,0.59
2026-01-06 10:00:00,4,276.43,1.8,113.51,6.67,65.72,157.47,0.56
2026-01-06 11:00:00,4,291.16,1.72,118.24,7.14,69.65,163.03,0.55
2026-01-06 12:00:00,4,299.9,1.44,124.55,7.56,72.7,165.73,0.51
2026-01-06 13:00:00,4,302.46,1.14,130.92,7.79,73.83,163.75,0.46
2026-01-06 14:00:00,4,297.84,0.95,135.73,7.73,72.39,156.57,0.42
2026-01-06 15:00:00,4,274.35,0.85,136.61,7.21,64.59,138.15,0.35
2026-01-06 16:00:00,4,252.0,0.87,135.07,6.77,57.26,122.91,0.31
2026-01-06 17:00:00,4,242.13,1.04,134.16,6.58,53.36,115.13,0.31
2026-01-06 18:00:00,4,234.45,1.27,132.67,6.55,49.74,108.13,0.34
2026-01-06 19:00:00,4,225.53,1.32,129.63,6.57,45.57,100.41,0.37
2026-01-06 20:00:00,3,219.32,1.36,126.8,6.71,42.19,94.29,0.42
2026-01-06 21:00:00,3,215.57,1.41,124.11,6.72,39.47,89.66,0.48
2026-01-06 22:00:00,3,214.93,1.49,121.19,6.63,37.56,86.99,0.58
2026-01-06 23:00:00,3,218.78,1.57,118.53,6.69,36.92,87.28,0.72
2026-01-07 00:00:00,3,222.18,1.54,116.42,6.72,37.0,88.85,0.84
2026-01-07 01:00:00,3,224.59,1.47,114.88,6.6,37.21,90.18,0.91
2026-01-07 02:00:00,3,224.55,1.35,113.92,6.28,37.18,90.49,0.92
2026-01-07 03:00:00,3,224.4,1.31,112.86,6.08,37.38,91.26,0.91
2026-01-07 04:00:00,3,226.48,1.34,111.96,6.08,38.46,94.43,0.91
2026-01-07 05:00:00,3,227.01,1.31,111.55,5.96,39.44,97.56,0.89
2026-01-07 06:00:00,4,226.88,1.28,111.46,5.77,40.48,100.93,0.85
2026-01-07 07:00:00,4,227.62,1.26,111.8,5.59,41.73,105.08,0.81
2026-01-07 08:00:00,4,228.9,1.37,112.45,5.46,43.1,109.07,0.76
2026-01-07 09:00:00,4,238.91,1.85,112.55,5.52,46.72,118.19,0.76
2026-01-07 10:00:00,4,257.18,2.0,114.37,5.75,52.26,130.53,0.78
2026-01-07 11:00:00,4,270.64,1.89,118.77,5.97,56.24,136.48,0.75
2026-01-07 12:00:00,4,276.92,1.58,124.75,6.17,58.79,137.3,0.68
2026-01-07 13:00:00,4,279.27,1.23,131.01,6.35,60.64,135.81,0.6
2026-01-07 14:00:00,4,279.13,1.0,135.91,6.32,61.22,132.03,0.56
2026-01-07 15:00:00,4,239.83,0.72,134.22,4.96,48.9,102.71,0.41
2026-01-07 16:00:00,3,213.05,0.63,131.29,4.1,40.56,84.41,0.33
2026-01-07 17:00:00,3,205.64,0.72,130.48,4.01,37.69,77.98,0.33
2026-01-07 18:00:00,3,203.02,0.89,130.09,4.21,35.72,73.79,0.36
2026-01-07 19:00:00,3,201.15,0.95,128.67,4.49,33.81,70.04,0.4
2026-01-07 20:00:00,3,201.37,0.99,127.24,4.78,32.54,67.92,0.45
2026-01-07 21:00:00,3,204.13,1.05,126.0,5.06,32.16,67.72,0.51
2026-01-07 22:00:00,3,208.69,1.1,124.48,5.26,32.55,69.23,0.59
2026-01-07 23:00:00,3,214.15,1.13,122.55,5.41,33.35,71.7,0.66
2026-01-08 00:00:00,3,219.0,1.15,120.47,5.47,34.26,74.29,0.73
2026-01-08 01:00:00,3,224.91,1.19,118.78,5.55,35.64,77.85,0.78
2026-01-08 02:00:00,3,228.73,1.16,117.33,5.49,36.54,80.21,0.8
2026-01-08 03:00:00,3,226.75,1.07,116.09,5.19,36.12,79.49,0.77
2026-01-08 04:00:00,3,222.63,0.97,115.73,4.81,35.04,77.33,0.71
2026-01-08 05:00:00,3,218.87,0.89,115.58,4.44,34.15,75.72,0.65
2026-01-08 06:00:00,3,220.3,0.85,115.71,4.24,34.82,77.72,0.64
2026-01-08 07:00:00,3,231.13,0.88,116.26,4.33,38.44,86.05,0.69
2026-01-08 08:00:00,3,242.25,1.0,116.87,4.54,41.78,93.19,0.76
2026-01-08 09:00:00,3,249.24,1.35,116.76,4.67,43.3,95.58,0.81
2026-01-08 10:00:00,3,251.3,1.38,117.49,4.67,42.59,92.5,0.84
2026-01-08 11:00:00,3,246.66,1.27,119.19,4.57,40.11,84.91,0.83
2026-01-08 12:00:00,3,237.07,1.06,121.04,4.4,36.87,75.77,0.8
2026-01-08 13:00:00,3,230.38,0.87,123.27,4.33,34.6,69.21,0.8
2026-01-08 14:00:00,3,226.02,0.77,125.47,4.31,32.93,64.41,0.81
2026-01-08 15:00:00,3,223.75,0.75,127.56,4.37,31.63,60.94,0.84
2026-01-08 16:00:00,3,222.84,0.83,128.68,4.5,30.53,58.44,0.88
2026-01-08 17:00:00,3,225.54,1.05,129.23,4.78,30.12,57.75,0.93
2026-01-08 18:00:00,3,233.19,1.39,129.48,5.24,30.42,58.76,1.02
2026-01-08 19:00:00,3,242.75,1.52,128.4,5.81,31.31,61.09,1.11
2026-01-08 20:00:00,3,254.9,1.61,126.7,6.4,32.66,64.41,1.21
2026-01-08 21:00:00,3,268.68,1.72,124.81,6.88,34.49,68.68,1.32
2026-01-08 22:00:00,3,284.57,1.79,122.71,7.21,36.86,74.08,1.45
2026-01-08 23:00:00,3,298.19,1.78,120.5,7.31,38.96,78.76,1.56
2026-01-09 00:00:00,3,304.18,1.71,118.46,7.23,40.03,81.15,1.62
2026-01-09 01:00:00,3,306.32,1.65,116.68,7.21,40.23,81.56,1.67
2026-01-09 02:00:00,3,302.79,1.59,115.33,7.23,39.48,79.84,1.68
2026-01-09 03:00:00,3,296.07,1.52,114.29,7.27,38.12,76.75,1.66
2026-01-09 04:00:00,3,289.56,1.45,113.95,7.36,36.88,73.79,1.62
2026-01-09 05:00:00,3,282.55,1.37,114.35,7.41,35.69,70.8,1.57
2026-01-09 06:00:00,3,275.52,1.31,114.83,7.45,34.65,68.14,1.5
2026-01-09 07:00:00,3,271.07,1.26,115.86,7.53,34.27,67.11,1.44
2026-01-09 08:00:00,3,266.6,1.34,116.89,7.51,34.08,66.82,1.37
2026-01-09 09:00:00,3,261.64,1.72,117.81,7.37,34.04,67.18,1.3
2026-01-09 10:00:00,3,257.35,1.64,119.81,7.29,34.47,68.38,1.23
2026-01-09 11:00:00,3,252.38,1.44,123.29,7.23,35.33,69.7,1.16
2026-01-09 12:00:00,3,245.97,1.17,127.02,7.12,35.82,69.74,1.08
2026-01-09 13:00:00,3,242.87,0.98,130.68,7.2,36.89,70.54,1.03
2026-01-09 14:00:00,3,242.39,0.88,134.23,7.46,38.55,72.88,1.0
2026-01-09 15:00:00,3,235.98,0.76,135.54,7.21,39.22,74.95,0.87
2026-01-09 16:00:00,3,230.44,0.79,135.29,6.92,38.9,75.37,0.79
2026-01-09 17:00:00,3,229.98,0.98,135.45,7.04,38.58,75.6,0.79
2026-01-09 18:00:00,3,231.5,1.27,135.22,7.3,37.96,75.36,0.82
2026-01-09 19:00:00,3,231.39,1.34,133.86,7.44,36.58,73.44,0.86
2026-01-09 20:00:00,3,230.91,1.35,132.04,7.55,35.06,71.18,0.91
2026-01-09 21:00:00,3,228.99,1.41,130.05,7.5,33.11,68.29,0.95
2026-01-09 22:00:00,3,227.07,1.5,127.42,7.38,31.13,65.75,1.02
2026-01-09 23:00:00,3,226.36,1.57,125.1,7.29,29.9,65.22,1.11
2026-01-10 00:00:00,3,222.84,1.52,122.77,7.13,29.07,65.47,1.17
2026-01-10 01:00:00,3,218.08,1.45,120.6,6.91,28.24,65.09,1.18
2026-01-10 02:00:00,3,210.66,1.34,118.9,6.57,26.88,62.84,1.13
2026-01-10 03:00:00,3,200.98,1.21,117.31,6.19,25.13,59.26,1.03
2026-01-10 04:00:00,3,193.03,1.11,116.85,5.96,23.74,56.32,0.92
2026-01-10 05:00:00,3,187.72,1.02,116.85,5.9,23.06,55.02,0.82
2026-01-10 06:00:00,3,186.19,0.98,117.37,6.06,23.44,56.39,0.76
2026-01-10 07:00:00,3,189.8,0.99,118.62,6.37,24.94,60.56,0.76
2026-01-10 08:00:00,3,193.83,1.12,119.9,6.56,26.48,64.57,0.78
2026-01-10 09:00:00,3,198.58,1.51,120.55,6.65,28.17,68.67,0.83
2026-01-10 10:00:00,3,205.98,1.52,122.15,6.68,30.34,73.06,0.91
2026-01-10 11:00:00,3,211.45,1.37,125.1,6.55,32.14,74.92,0.95
2026-01-10 12:00:00,3,213.46,1.12,128.68,6.38,33.39,74.47,0.95
2026-01-10 13:00:00,3,213.0,0.92,132.3,6.26,34.02,72.5,0.92
2026-01-10 14:00:00,3,212.3,0.8,135.5,6.23,34.35,70.32,0.89
2026-01-10 15:00:00,3,207.17,0.71,137.59,6.03,33.28,66.62,0.83
2026-01-10 16:00:00,3,204.28,0.72,138.35,5.92,32.84,65.4,0.8
2026-01-10 17:00:00,3,205.49,0.83,139.07,6.04,33.16,66.0,0.82
2026-01-10 18:00:00,3,209.43,1.03,139.77,6.36,33.78,67.45,0.89
2026-01-10 19:00:00,4,215.35,1.06,140.1,6.9,34.85,70.05,0.99
2026-01-10 20:00:00,4,222.24,1.07,140.06,7.6,36.11,73.28,1.09
2026-01-10 21:00:00,3,229.66,1.14,139.56,8.32,37.45,76.9,1.2
2026-01-10 22:00:00,3,238.33,1.23,138.58,8.97,38.94,81.14,1.32
2026-01-10 23:00:00,3,246.39,1.29,137.14,9.46,40.61,86.1,1.44
2026-01-11 00:00:00,3,249.91,1.28,135.04,9.58,41.57,89.68,1.52
2026-01-11 01:00:00,3,246.77,1.22,132.26,9.28,40.89,89.37,1.53
2026-01-11 02:00:00,3,237.24,1.15,129.27,8.7,38.48,84.57,1.47
2026-01-11 03:00:00,3,223.02,1.06,126.77,7.89,34.66,76.12,1.35
2026-01-11 04:00:00,3,210.21,1.0,124.85,7.12,30.89,67.75,1.25
2026-01-11 05:00:00,3,199.43,0.96,123.6,6.46,27.58,60.44,1.15
2026-01-11 06:00:00,3,194.81,0.99,122.54,6.09,26.18,57.7,1.11
2026-01-11 07:00:00,3,197.57,1.07,122.29,6.04,27.16,60.75,1.14
2026-01-11 08:00:00,3,200.89,1.25,122.56,5.87,28.72,65.47,1.14
2026-01-11 09:00:00,3,201.43,1.61,123.31,5.51,29.8,68.93,1.11
2026-01-11 10:00:00,3,201.74,1.54,125.93,5.22,30.26,70.03,1.09
2026-01-11 11:00:00,3,200.83,1.38,129.68,5.14,30.16,68.7,1.08
2026-01-11 12:00:00,3,198.36,1.18,133.86,5.23,29.66,65.87,1.08
2026-01-11 13:00:00,3,195.25,0.98,137.41,5.4,29.31,63.16,1.1
2026-01-11 14:00:00,3,193.85,0.84,139.85,5.64,29.65,62.37,1.14
2026-01-11 15:00:00,4,191.42,0.75,140.92,5.64,29.62,61.3,1.14
2026-01-11 16:00:00,4,192.01,0.8,141.15,5.76,30.07,61.61,1.19
2026-01-11 17:00:00,4,195.92,1.03,141.43,6.11,30.94,63.26,1.29
2026-01-11 18:00:00,4,202.13,1.44,141.04,6.53,31.83,65.4,1.44
2026-01-11 19:00:00,3,208.66,1.57,139.46,6.89,32.72,67.77,1.61
2026-01-11 20:00:00,3,215.66,1.56,136.91,7.16,33.98,70.94,1.75
2026-01-11 21:00:00,3,223.96,1.55,135.12,7.43,36.05,75.44,1.9
2026-01-11 22:00:00,3,234.77,1.59,132.91,7.83,39.26,81.93,2.05
2026-01-11 23:00:00,3,241.91,1.6,130.85,8.04,41.41,85.5,2.15
2026-01-12 00:00:00,3,245.31,1.59,128.31,8.13,42.42,86.5,2.18
2026-01-12 01:00:00,3,250.99,1.6,126.13,8.37,44.07,88.77,2.23
2026-01-12 02:00:00,3,256.45,1.58,124.98,8.46,45.56,90.67,2.26
2026-01-12 03:00:00,3,260.94,1.54,123.85,8.44,46.78,92.15,2.26
2026-01-12 04:00:00,3,266.78,1.54,123.47,8.54,48.43,94.9,2.27
2026-01-12 05:00:00,4,271.64,1.54,123.09,8.66,50.03,97.7,2.26
2026-01-12 06:00:00,4,272.92,1.53,122.84,8.67,50.54,98.48,2.2
2026-01-12 07:00:00,4,273.03,1.52,123.18,8.72,50.36,97.59,2.13
2026-01-12 08:00:00,3,270.1,1.66,123.84,8.67,49.13,94.33,2.04
2026-01-12 09:00:00,3,265.23,2.13,124.39,8.5,47.56,90.66,1.92
2026-01-12 10:00:00,3,264.34,2.02,126.46,8.38,47.71,90.36,1.82
2026-01-12 11:00:00,3,262.96,1.71,130.46,8.2,48.45,90.69,1.71
2026-01-12 12:00:00,3,259.69,1.3,135.4,7.95,49.1,90.49,1.59
2026-01-12 13:00:00,3,254.76,0.99,139.91,7.82,49.32,89.48,1.48
2026-01-12 14:00:00,4,250.88,0.83,143.41,7.96,49.56,88.77,1.38
2026-01-12 15:00:00,4,249.03,0.8,146.54,8.39,49.88,88.71,1.27
2026-01-12 16:00:00,4,247.32,0.85,148.25,8.97,50.25,89.36,1.16
2026-01-12 17:00:00,4,247.48,1.0,148.77,9.6,50.75,90.92,1.06
2026-01-12 18:00:00,4,250.8,1.22,148.33,10.29,51.64,93.72,0.99
2026-01-12 19:00:00,4,255.22,1.19,146.22,10.71,52.5,96.74,0.92
2026-01-12 20:00:00,4,259.52,1.07,143.74,10.79,53.22,99.19,0.85
2026-01-12 21:00:00,4,263.05,1.04,140.67,10.56,52.97,99.34,0.77
2026-01-12 22:00:00,4,269.78,1.11,138.09,10.5,52.77,98.75,0.78
2026-01-12 23:00:00,4,282.96,1.24,136.81,10.8,53.7,99.7,0.89
2026-01-13 00:00:00,4,298.41,1.35,135.75,11.17,55.39,102.01,1.04
2026-01-13 01:00:00,4,314.4,1.46,134.98,11.71,57.78,105.91,1.18
2026-01-13 02:00:00,4,329.0,1.55,133.94,12.52,60.43,110.45,1.25
2026-01-13 03:00:00,4,337.38,1.6,132.42,13.33,61.94,113.35,1.28
2026-01-13 04:00:00,4,342.51,1.64,130.34,14.12,62.98,115.49,1.24
2026-01-13 05:00:00,4,344.62,1.68,128.01,15.02,63.84,117.38,1.19
2026-01-13 06:00:00,4,343.13,1.74,125.36,15.89,63.92,118.39,1.18
2026-01-13 07:00:00,4,337.97,1.81,122.76,16.55,63.58,118.92,1.2
2026-01-13 08:00:00,4,327.35,2.02,120.88,16.64,62.36,118.2,1.18
2026-01-13 09:00:00,4,311.02,2.7,119.92,15.95,60.21,116.01,1.12
2026-01-13 10:00:00,4,295.89,2.62,122.24,14.69,58.85,115.1,1.0
2026-01-13 11:00:00,4,283.79,2.21,127.5,13.16,58.95,116.1,0.84
2026-01-13 12:00:00,4,273.36,1.67,134.1,11.76,60.05,117.98,0.67
2026-01-13 13:00:00,4,265.35,1.26,140.45,10.8,61.63,119.78,0.54
2026-01-13 14:00:00,4,260.28,1.04,145.76,10.21,63.13,120.96,0.47
2026-01-13 15:00:00,4,258.26,0.97,150.29,10.02,64.41,121.76,0.41
2026-01-13 16:00:00,4,257.12,1.02,153.32,10.06,65.08,121.88,0.38
2026-01-13 17:00:00,4,256.7,1.19,154.33,10.19,65.05,121.36,0.37
2026-01-13 18:00:00,4,256.01,1.4,152.45,10.05,63.06,117.94,0.37
2026-01-13 19:00:00,4,255.28,1.35,148.82,9.84,60.64,113.97,0.37
2026-01-13 20:00:00,4,258.65,1.3,146.01,10.03,60.14,113.31,0.41
2026-01-13 21:00:00,4,264.44,1.31,143.69,10.3,60.36,113.82,0.47
2026-01-13 22:00:00,4,273.15,1.36,141.23,10.67,61.55,115.98,0.56
2026-01-13 23:00:00,4,283.65,1.43,139.13,11.13,63.55,119.5,0.67
2026-01-14 00:00:00,4,293.64,1.47,137.13,11.6,65.61,122.9,0.76
2026-01-14 01:00:00,4,304.33,1.5,135.37,12.17,68.24,126.89,0.85
2026-01-14 02:00:00,4,314.18,1.49,133.46,12.78,70.89,130.62,0.93
2026-01-14 03:00:00,4,323.28,1.47,130.92,13.02,72.8,132.42,1.0
2026-01-14 04:00:00,4,329.87,1.43,128.2,13.07,73.83,132.55,1.04
2026-01-14 05:00:00,4,330.94,1.33,126.15,12.85,73.38,130.36,1.05
2026-01-14 06:00:00,4,328.68,1.23,123.71,12.41,71.69,126.59,1.04
2026-01-14 07:00:00,4,323.35,1.13,121.34,11.84,69.22,122.15,1.04
2026-01-14 08:00:00,4,316.21,1.11,119.28,11.27,66.4,117.61,1.01
2026-01-14 09:00:00,4,309.63,1.29,117.31,10.77,64.35,114.44,0.98
2026-01-14 10:00:00,4,303.39,1.21,116.94,10.28,63.19,112.69,0.9
2026-01-14 11:00:00,4,296.85,0.97,118.5,9.59,62.5,111.44,0.75
2026-01-14 12:00:00,4,286.45,0.68,120.86,8.74,61.09,108.89,0.56
2026-01-14 13:00:00,4,274.02,0.48,121.38,7.6,58.73,104.7,0.35
2026-01-14 14:00:00,4,259.82,0.37,120.35,6.35,55.12,98.87,0.19
2026-01-14 15:00:00,3,238.99,0.3,117.45,4.76,47.88,88.53,0.06
2026-01-14 16:00:00,3,214.24,0.26,112.79,3.24,39.11,76.74,0.02
2026-01-14 17:00:00,3,193.74,0.24,107.97,2.14,31.74,67.39,0.0
2026-01-14 18:00:00,3,177.31,0.22,104.17,1.36,25.93,60.58,0.0
2026-01-14 19:00:00,3,163.91,0.18,100.76,0.81,21.39,55.44,0.0
2026-01-14 20:00:00,3,153.68,0.15,98.29,0.47,18.13,51.89,0.0
2026-01-14 21:00:00,2,147.23,0.13,96.84,0.29,16.14,49.59,0.0
2026-01-14 22:00:00,2,143.25,0.12,96.14,0.19,15.02,47.86,0.0
2026-01-14 23:00:00,2,140.74,0.11,95.93,0.13,14.29,46.06,0.0
2026-01-15 00:00:00,2,139.25,0.11,95.86,0.11,13.79,44.03,0.0
2026-01-15 01:00:00,2,138.49,0.1,96.02,0.1,13.43,41.88,0.0
2026-01-15 02:00:00,2,137.87,0.1,96.09,0.1,13.15,39.74,0.0
2026-01-15 03:00:00,2,137.08,0.1,96.36,0.1,12.91,37.65,0.0
2026-01-15 04:00:00,2,136.26,0.09,96.66,0.11,12.71,35.65,0.0
2026-01-15 05:00:00,2,135.44,0.09,97.03,0.11,12.59,34.09,0.0
2026-01-15 06:00:00,2,134.71,0.09,97.51,0.12,12.56,32.83,0.0
2026-01-15 07:00:00,2,133.99,0.09,98.04,0.13,12.6,31.96,0.0
2026-01-15 08:00:00,2,133.39,0.1,98.38,0.13,12.67,31.35,0.0
2026-01-15 09:00:00,2,133.02,0.11,98.34,0.13,12.71,30.92,0.0
2026-01-15 10:00:00,2,132.74,0.09,98.41,0.13,12.76,30.63,0.0
2026-01-15 11:00:00,2,132.55,0.07,98.13,0.13,12.83,30.36,0.0
2026-01-15 12:00:00,2,132.15,0.06,97.31,0.13,12.86,29.98,0.0
2026-01-15 13:00:00,2,131.55,0.05,96.53,0.13,12.88,29.58,0.0
2026-01-15 14:00:00,2,131.01,0.05,95.7,0.13,12.91,29.23,0.0
2026-01-15 15:00:00,2,130.62,0.05,95.6,0.14,12.99,28.87,0.0
2026-01-15 16:00:00,2,130.08,0.06,95.69,0.14,13.06,28.42,0.0
2026-01-15 17:00:00,2,129.6,0.08,96.08,0.15,13.2,28.27,0.0
2026-01-15 18:00:00,2,129.71,0.1,96.81,0.16,13.46,28.5,0.0
2026-01-15 19:00:00,2,129.76,0.11,97.56,0.17,13.87,29.18,0.0
2026-01-15 20:00:00,2,129.95,0.12,98.31,0.18,14.37,30.12,0.0
2026-01-15 21:00:00,2,130.18,0.12,99.04,0.19,14.89,31.15,0.0
2026-01-15 22:00:00,2,130.64,0.12,99.74,0.2,15.4,32.1,0.0
2026-01-15 23:00:00,3,131.19,0.12,100.51,0.21,15.88,32.89,0.0
2026-01-16 00:00:00,3,131.57,0.12,101.04,0.22,16.29,33.47,0.0
2026-01-16 01:00:00,3,132.18,0.12,101.74,0.23,16.7,34.01,0.0
2026-01-16 02:00:00,3,132.9,0.12,102.46,0.24,17.11,34.64,0.0
2026-01-16 03:00:00,3,133.49,0.12,103.12,0.25,17.51,35.22,0.0
2026-01-16 04:00:00,3,133.95,0.12,103.93,0.27,17.84,35.66,0.0
2026-01-16 05:00:00,3,134.47,0.12,104.71,0.28,18.14,36.19,0.0
2026-01-16 06:00:00,3,134.85,0.12,105.26,0.29,18.37,36.65,0.0
2026-01-16 07:00:00,3,135.31,0.12,105.55,0.29,18.47,36.81,0.0
2026-01-16 08:00:00,3,135.41,0.13,105.58,0.28,18.4,36.62,0.0
2026-01-16 09:00:00,3,135.0,0.15,105.28,0.28,18.19,36.11,0.0
2026-01-16 10:00:00,3,134.47,0.14,104.75,0.27,17.92,35.49,0.0
2026-01-16 11:00:00,3,133.87,0.12,104.19,0.26,17.64,34.91,0.0
2026-01-16 12:00:00,3,132.9,0.1,103.24,0.25,17.44,34.61,0.0
2026-01-16 13:00:00,3,131.94,0.09,101.95,0.24,17.45,35.01,0.0
2026-01-16 14:00:00,3,131.23,0.09,100.94,0.24,17.8,36.44,0.0
2026-01-16 15:00:00,3,131.39,0.1,100.88,0.26,18.76,39.66,0.0
2026-01-16 16:00:00,3,131.62,0.12,101.27,0.28,20.29,44.62,0.0
2026-01-16 17:00:00,3,132.12,0.15,102.34,0.31,22.29,50.92,0.0
2026-01-16 18:00:00,3,133.04,0.2,104.0,0.34,24.52,57.62,0.0
2026-01-16 19:00:00,3,134.08,0.21,105.22,0.36,26.37,63.26,0.0
2026-01-16 20:00:00,3,135.25,0.2,105.96,0.37,27.69,67.4,0.0
2026-01-16 21:00:00,3,135.92,0.2,106.26,0.36,28.37,69.8,0.0
2026-01-16 22:00:00,3,136.7,0.19,106.11,0.36,28.66,71.27,0.0
2026-01-16 23:00:00,3,137.43,0.18,105.79,0.34,28.71,72.39,0.0
2026-01-17 00:00:00,3,137.85,0.18,105.16,0.33,28.71,73.53,0.0
2026-01-17 01:00:00,3,138.39,0.18,104.5,0.33,28.89,75.35,0.0
2026-01-17 02:00:00,3,138.99,0.17,103.59,0.33,29.28,78.11,0.0
2026-01-17 03:00:00,3,140.17,0.18,102.69,0.34,29.76,81.74,0.0
2026-01-17 04:00:00,3,141.41,0.18,102.09,0.35,30.26,85.94,0.0
2026-01-17 05:00:00,3,142.7,0.19,101.95,0.38,31.11,91.41,0.0
2026-01-17 06:00:00,3,143.93,0.2,102.98,0.42,32.77,99.38,0.0
2026-01-17 07:00:00,4,144.57,0.21,104.79,0.48,35.46,109.86,0.0
2026-01-17 08:00:00,4,144.5,0.23,107.21,0.56,38.77,121.82,0.0
2026-01-17 09:00:00,4,143.26,0.28,109.34,0.63,41.48,131.09,0.0
2026-01-17 10:00:00,4,141.19,0.27,111.44,0.68,42.72,134.91,0.0
2026-01-17 11:00:00,4,138.7,0.23,113.29,0.7,41.93,132.07,0.0
2026-01-17 12:00:00,4,135.15,0.18,114.18,0.68,38.77,121.77,0.0
